Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,Extract,Tetratcycline concentration (ug/mL),Replicate,ChanStr 
MGaptamer,150,41586,11.551666666666666,L6,0.046902654867256637,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L7,0.03053097345132743,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L8,0.0413716814159292,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L9,0.034513274336283185,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L10,0.037610619469026545,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L11,0.06769911504424779,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L12,0.04092920353982301,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L13,0.05464601769911505,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L14,0.05707964601769912,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L15,0.03185840707964602,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L16,0.047123893805309736,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L17,0.05995575221238938,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L18,0.07787610619469026,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L19,0.06969026548672566,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L2,0.037610619469026545,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L3,0.027876106194690265,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L4,0.04004424778761062,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L5,0.02676991150442478,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L6,0.04446902654867257,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L7,0.02853982300884956,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L8,0.033407079646017704,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L9,0.032079646017699116,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L10,0.02721238938053097,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L11,0.047566371681415934,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L12,0.07721238938053097,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L13,0.05752212389380531,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L14,0.06504424778761062,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L15,0.04336283185840708,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L16,0.03805309734513274,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L17,0.04048672566371682,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L18,0.0918141592920354,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,41766,11.601666666666667,L19,0.10265486725663717,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L2,0.032079646017699116,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L3,0.035619469026548674,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L4,0.035176991150442476,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L5,0.03694690265486726,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L6,0.01836283185840708,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L7,0.033407079646017704,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L8,0.050442477876106194,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L9,0.033628318584070796,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L10,0.028982300884955754,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L11,0.05707964601769912,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L12,0.03960176991150442,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L13,0.05221238938053098,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L14,0.04247787610619469,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L15,0.03827433628318584,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L16,0.04491150442477876,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L17,0.05486725663716814,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L18,0.0831858407079646,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,41946,11.651666666666667,L19,0.09557522123893805,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L2,0.026991150442477872,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L3,0.02588495575221239,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L4,0.03163716814159292,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L5,0.03805309734513274,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L6,0.02831858407079646,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L7,0.026548672566371685,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L8,0.02079646017699115,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L9,0.04269911504424779,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L10,0.032079646017699116,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L11,0.03495575221238938,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L12,0.0418141592920354,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L13,0.04048672566371682,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L14,0.05420353982300885,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L15,0.047787610619469026,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L16,0.0418141592920354,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L17,0.09601769911504425,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L18,0.07920353982300884,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,42126,11.701666666666666,L19,0.05597345132743363,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L2,0.04358407079646018,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L3,0.05508849557522124,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L4,0.027654867256637166,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L5,0.035619469026548674,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L6,0.03938053097345133,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L7,0.026991150442477872,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L8,0.027876106194690265,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L9,0.03274336283185841,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L10,0.04070796460176991,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L11,0.03407079646017699,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L12,0.05420353982300885,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L13,0.03495575221238938,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L14,0.03960176991150442,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L15,0.05376106194690265,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L16,0.03915929203539823,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L17,0.05176991150442478,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L18,0.06792035398230088,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,42306,11.751666666666667,L19,0.08053097345132744,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L2,0.032964601769911506,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L3,0.023230088495575223,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L4,0.04358407079646018,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L5,0.02566371681415929,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L6,0.02610619469026549,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L7,0.030088495575221242,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L8,0.036283185840707964,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L9,0.035619469026548674,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L10,0.035176991150442476,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L11,0.06836283185840708,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L12,0.033849557522123895,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L13,0.04225663716814159,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L14,0.04358407079646018,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L15,0.02588495575221239,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L16,0.047345132743362835,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L17,0.05597345132743363,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L18,0.08915929203539823,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,42486,11.801666666666666,L19,0.09004424778761062,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L2,0.026548672566371685,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L3,0.04070796460176991,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L4,0.02831858407079646,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L5,0.02831858407079646,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L6,0.03407079646017699,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L7,0.033185840707964605,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L8,0.03163716814159292,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L9,0.033628318584070796,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L10,0.038495575221238934,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L11,0.05265486725663717,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L12,0.027654867256637166,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L13,0.047123893805309736,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L14,0.0418141592920354,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L15,0.04535398230088496,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L16,0.03584070796460177,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L17,0.06769911504424779,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L18,0.09911504424778761,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,42666,11.851666666666667,L19,0.059292035398230095,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L2,0.03495575221238938,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L3,0.03871681415929203,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L4,0.04601769911504425,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L5,0.016371681415929203,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L6,0.02610619469026549,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L7,0.024557522123893803,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L8,0.048893805309734514,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L9,0.030309734513274338,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L10,0.01570796460176991,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L11,0.060176991150442484,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L12,0.0581858407079646,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L13,0.051106194690265484,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L14,0.053982300884955745,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L15,0.06349557522123894,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L16,0.05,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L17,0.048672566371681415,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L18,0.0661504424778761,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,42846,11.901666666666667,L19,0.09668141592920354,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L2,0.04446902654867257,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L3,0.035619469026548674,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L4,0.03495575221238938,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L5,0.03252212389380531,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L6,0.04203539823008849,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L7,0.03075221238938053,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L8,0.04668141592920354,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L9,0.04225663716814159,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L10,0.01991150442477876,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L11,0.04203539823008849,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L12,0.04004424778761062,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L13,0.07035398230088495,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L14,0.051106194690265484,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L15,0.04026548672566372,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L16,0.0415929203539823,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L17,0.0670353982300885,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L18,0.08982300884955752,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,43026,11.951666666666666,L19,0.06261061946902655,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L2,0.04668141592920354,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L3,0.023451327433628318,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L4,0.029867256637168143,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L5,0.046902654867256637,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L6,0.027876106194690265,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L7,0.02920353982300885,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L8,0.033407079646017704,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L9,0.04269911504424779,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L10,0.02809734513274336,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L11,0.037610619469026545,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L12,0.03938053097345133,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L13,0.03274336283185841,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L14,0.038495575221238934,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L15,0.0415929203539823,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L16,0.050663716814159286,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L17,0.05464601769911505,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L18,0.07013274336283186,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,43206,12.001666666666667,L19,0.060398230088495576,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L2,0.033185840707964605,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L3,0.026991150442477872,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L4,0.04424778761061947,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L5,0.03982300884955752,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L6,0.02853982300884956,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L7,0.027876106194690265,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L8,0.03650442477876106,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L9,0.022123893805309734,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L10,0.03274336283185841,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L11,0.046460176991150445,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L12,0.027876106194690265,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L13,0.05353982300884956,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L14,0.050663716814159286,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L15,0.04535398230088496,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L16,0.03672566371681416,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L17,0.07676991150442478,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L18,0.06991150442477875,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,43386,12.051666666666666,L19,0.0831858407079646,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
